date,home_team,away_team,home_win_rate,away_win_rate,home_goal_diff,away_goal_diff,home_points,away_points
2022-06-09 23:00:00+00:00,Coritiba,Sao Paulo,0.3157894736842105,0.34210526315789475,-21,13,42,54
2022-06-09 23:00:00+00:00,Fortaleza EC,Goias,0.39473684210526316,0.2894736842105263,7,-13,55,46
2022-06-11 19:30:00+00:00,Corinthians,Juventude,0.47368421052631576,0.07894736842105263,8,-40,65,22
2022-06-11 22:00:00+00:00,Atletico-MG,Santos,0.39473684210526316,0.3157894736842105,8,3,58,47
2022-06-11 22:00:00+00:00,Cuiaba,RB Bragantino,0.2631578947368421,0.2894736842105263,-11,-10,41,44
2022-06-11 22:00:00+00:00,Fluminense,Atletico Goianiense,0.5526315789473685,0.21052631578947367,22,-18,70,36
2022-06-12 00:00:00+00:00,Internacional,Flamengo,0.5263157894736842,0.47368421052631576,27,21,73,62
2022-06-12 19:00:00+00:00,Sao Paulo,America Mineiro,0.34210526315789475,0.39473684210526316,13,0,54,53
2022-06-12 19:00:00+00:00,Goias,Ceara,0.2894736842105263,0.18421052631578946,-13,-7,46,37
2022-06-12 21:00:00+00:00,Coritiba,Palmeiras,0.3157894736842105,0.6052631578947368,-21,39,42,81
2022-06-12 22:00:00+00:00,Fortaleza EC,Atletico Paranaense,0.39473684210526316,0.42105263157894735,7,0,55,58
2022-06-13 22:00:00+00:00,Botafogo,Avai,0.39473684210526316,0.23684210526315788,-2,-26,53,35
2022-06-15 00:30:00+00:00,Juventude,Santos,0.07894736842105263,0.3157894736842105,-40,3,22,47
2022-06-15 22:00:00+00:00,RB Bragantino,Coritiba,0.2894736842105263,0.3157894736842105,-10,-21,44,42
2022-06-15 22:00:00+00:00,Ceara,Atletico-MG,0.18421052631578946,0.39473684210526316,-7,8,37,58
2022-06-15 23:30:00+00:00,Goias,Internacional,0.2894736842105263,0.5263157894736842,-13,27,46,73
2022-06-15 23:30:00+00:00,Flamengo,Cuiaba,0.47368421052631576,0.2631578947368421,21,-11,62,41
2022-06-16 00:30:00+00:00,America Mineiro,Fluminense,0.39473684210526316,0.5526315789473685,0,22,53,70
2022-06-16 00:30:00+00:00,Atletico Paranaense,Corinthians,0.42105263157894735,0.47368421052631576,0,8,58,65
2022-06-16 19:00:00+00:00,Botafogo,Sao Paulo,0.39473684210526316,0.34210526315789475,-2,13,53,54
2022-06-16 21:00:00+00:00,Palmeiras,Atletico Goianiense,0.6052631578947368,0.21052631578947367,39,-18,81,36
2022-06-16 22:00:00+00:00,Avai,Fortaleza EC,0.23684210526315788,0.39473684210526316,-26,7,35,55
2022-06-18 22:00:00+00:00,Cuiaba,Ceara,0.2631578947368421,0.18421052631578946,-11,-7,41,37
2022-06-19 00:00:00+00:00,Santos,RB Bragantino,0.3157894736842105,0.2894736842105263,3,-10,47,44
2022-06-19 19:00:00+00:00,Coritiba,Atletico Paranaense,0.3157894736842105,0.42105263157894735,-21,0,42,58
2022-06-19 19:00:00+00:00,Atletico-MG,Flamengo,0.39473684210526316,0.47368421052631576,8,21,58,62
2022-06-19 19:00:00+00:00,Corinthians,Goias,0.47368421052631576,0.2894736842105263,8,-13,65,46
2022-06-19 21:00:00+00:00,Internacional,Botafogo,0.5263157894736842,0.39473684210526316,27,-2,73,53
2022-06-19 21:00:00+00:00,Atletico Goianiense,Juventude,0.21052631578947367,0.07894736842105263,-18,-40,36,22
2022-06-19 21:00:00+00:00,Fortaleza EC,America Mineiro,0.39473684210526316,0.39473684210526316,7,0,55,53
2022-06-19 22:00:00+00:00,Fluminense,Avai,0.5526315789473685,0.23684210526315788,22,-26,70,35
2022-06-20 23:00:00+00:00,Sao Paulo,Palmeiras,0.34210526315789475,0.6052631578947368,13,39,54,81
2022-06-25 00:30:00+00:00,Internacional,Coritiba,0.5263157894736842,0.3157894736842105,27,-21,73,42
2022-06-25 19:30:00+00:00,Atletico Paranaense,RB Bragantino,0.42105263157894735,0.2894736842105263,0,-10,58,44
2022-06-25 22:00:00+00:00,Corinthians,Santos,0.47368421052631576,0.3157894736842105,8,3,65,47
2022-06-25 22:00:00+00:00,Flamengo,America Mineiro,0.47368421052631576,0.39473684210526316,21,0,62,53
2022-06-26 00:00:00+00:00,Atletico-MG,Fortaleza EC,0.39473684210526316,0.39473684210526316,8,7,58,55
2022-06-26 19:00:00+00:00,Avai,Palmeiras,0.23684210526315788,0.6052631578947368,-26,39,35,81
2022-06-26 19:00:00+00:00,Botafogo,Fluminense,0.39473684210526316,0.5526315789473685,-2,22,53,70
2022-06-26 21:00:00+00:00,Ceara,Atletico Goianiense,0.18421052631578946,0.21052631578947367,-7,-18,37,36
2022-06-26 21:00:00+00:00,Sao Paulo,Juventude,0.34210526315789475,0.07894736842105263,13,-40,54,22
2022-06-26 21:00:00+00:00,Goias,Cuiaba,0.2894736842105263,0.2631578947368421,-13,-11,46,41
2022-07-02 19:30:00+00:00,Fluminense,Corinthians,0.5526315789473685,0.47368421052631576,22,8,70,65
2022-07-02 19:30:00+00:00,Juventude,Atletico-MG,0.07894736842105263,0.39473684210526316,-40,8,22,58
2022-07-02 22:00:00+00:00,Santos,Flamengo,0.3157894736842105,0.47368421052631576,3,21,47,62
2022-07-02 22:00:00+00:00,Ceara,Internacional,0.18421052631578946,0.5263157894736842,-7,27,37,73
2022-07-03 00:00:00+00:00,Palmeiras,Atletico Paranaense,0.6052631578947368,0.42105263157894735,39,0,81,58
2022-07-03 14:00:00+00:00,Avai,Cuiaba,0.23684210526315788,0.2631578947368421,-26,-11,35,41
2022-07-03 19:00:00+00:00,Atletico Goianiense,Sao Paulo,0.21052631578947367,0.34210526315789475,-18,13,36,54
2022-07-03 21:00:00+00:00,Coritiba,Fortaleza EC,0.3157894736842105,0.39473684210526316,-21,7,42,55
2022-07-03 21:00:00+00:00,America Mineiro,Goias,0.39473684210526316,0.2894736842105263,0,-13,53,46
2022-07-04 23:00:00+00:00,RB Bragantino,Botafogo,0.2894736842105263,0.39473684210526316,-10,-2,44,53
2022-07-09 19:30:00+00:00,RB Bragantino,Avai,0.2894736842105263,0.23684210526315788,-10,-26,44,35
2022-07-09 22:00:00+00:00,Fluminense,Ceara,0.5526315789473685,0.18421052631578946,22,-7,70,37
2022-07-09 23:30:00+00:00,Goias,Atletico Paranaense,0.2894736842105263,0.42105263157894735,-13,0,46,58
2022-07-10 14:00:00+00:00,Coritiba,Juventude,0.3157894736842105,0.07894736842105263,-21,-40,42,22
2022-07-10 19:00:00+00:00,Corinthians,Flamengo,0.47368421052631576,0.47368421052631576,8,21,65,62
2022-07-10 21:00:00+00:00,Santos,Atletico Goianiense,0.3157894736842105,0.21052631578947367,3,-18,47,36
2022-07-10 21:00:00+00:00,Fortaleza EC,Palmeiras,0.39473684210526316,0.6052631578947368,7,39,55,81
2022-07-10 21:00:00+00:00,Atletico-MG,Sao Paulo,0.39473684210526316,0.34210526315789475,8,13,58,54
2022-07-10 22:00:00+00:00,Cuiaba,Botafogo,0.2631578947368421,0.39473684210526316,-11,-2,41,53
2022-07-11 23:00:00+00:00,Internacional,America Mineiro,0.5263157894736842,0.39473684210526316,27,0,73,53
2022-07-16 19:30:00+00:00,Atletico Paranaense,Internacional,0.42105263157894735,0.5263157894736842,0,27,58,73
2022-07-16 22:00:00+00:00,Flamengo,Coritiba,0.47368421052631576,0.3157894736842105,21,-21,62,42
2022-07-16 22:00:00+00:00,Avai,Santos,0.23684210526315788,0.3157894736842105,-26,3,35,47
2022-07-17 00:00:00+00:00,Ceara,Corinthians,0.18421052631578946,0.47368421052631576,-7,8,37,65
2022-07-17 14:00:00+00:00,Juventude,Goias,0.07894736842105263,0.2894736842105263,-40,-13,22,46
2022-07-17 19:00:00+00:00,Sao Paulo,Fluminense,0.34210526315789475,0.5526315789473685,13,22,54,70
2022-07-17 21:00:00+00:00,Botafogo,Atletico-MG,0.39473684210526316,0.39473684210526316,-2,8,53,58
2022-07-17 21:00:00+00:00,Atletico Goianiense,Fortaleza EC,0.21052631578947367,0.39473684210526316,-18,7,36,55
2022-07-17 22:00:00+00:00,America Mineiro,RB Bragantino,0.39473684210526316,0.2894736842105263,0,-10,53,44
2022-07-18 23:00:00+00:00,Palmeiras,Cuiaba,0.6052631578947368,0.2631578947368421,39,-11,81,41
2022-07-20 00:30:00+00:00,Ceara,Avai,0.18421052631578946,0.23684210526315788,-7,-26,37,35
2022-07-20 22:00:00+00:00,RB Bragantino,Fortaleza EC,0.2894736842105263,0.39473684210526316,-10,7,44,55
2022-07-20 22:00:00+00:00,Goias,Fluminense,0.2894736842105263,0.5526315789473685,-13,22,46,70
2022-07-20 22:30:00+00:00,Atletico Paranaense,Atletico Goianiense,0.42105263157894735,0.21052631578947367,0,-18,58,36
2022-07-20 23:30:00+00:00,Internacional,Sao Paulo,0.5263157894736842,0.34210526315789475,27,13,73,54
2022-07-20 23:30:00+00:00,Flamengo,Juventude,0.47368421052631576,0.07894736842105263,21,-40,62,22
2022-07-21 00:30:00+00:00,Santos,Botafogo,0.3157894736842105,0.39473684210526316,3,-2,47,53
2022-07-21 00:30:00+00:00,Corinthians,Coritiba,0.47368421052631576,0.3157894736842105,8,-21,65,42
2022-07-21 22:00:00+00:00,Cuiaba,Atletico-MG,0.2631578947368421,0.39473684210526316,-11,8,41,58
2022-07-21 23:00:00+00:00,America Mineiro,Palmeiras,0.39473684210526316,0.6052631578947368,0,39,53,81
2022-07-23 22:00:00+00:00,Sao Paulo,Goias,0.34210526315789475,0.2894736842105263,13,-13,54,46
2022-07-24 00:00:00+00:00,Botafogo,Atletico Paranaense,0.39473684210526316,0.42105263157894735,-2,0,53,58
2022-07-24 14:00:00+00:00,Avai,Flamengo,0.23684210526315788,0.47368421052631576,-26,21,35,62
2022-07-24 19:00:00+00:00,Juventude,Ceara,0.07894736842105263,0.18421052631578946,-40,-7,22,37
2022-07-24 19:00:00+00:00,Fluminense,RB Bragantino,0.5526315789473685,0.2894736842105263,22,-10,70,44
2022-07-24 19:00:00+00:00,Palmeiras,Internacional,0.6052631578947368,0.5263157894736842,39,27,81,73
2022-07-24 21:00:00+00:00,Atletico Goianiense,America Mineiro,0.21052631578947367,0.39473684210526316,-18,0,36,53
2022-07-24 21:00:00+00:00,Atletico-MG,Corinthians,0.39473684210526316,0.47368421052631576,8,8,58,65
2022-07-24 22:00:00+00:00,Fortaleza EC,Santos,0.39473684210526316,0.3157894736842105,7,3,55,47
2022-07-25 23:00:00+00:00,Coritiba,Cuiaba,0.3157894736842105,0.2631578947368421,-21,-11,42,41
2022-07-30 19:30:00+00:00,Ceara,Palmeiras,0.18421052631578946,0.6052631578947368,-7,39,37,81
2022-07-30 19:30:00+00:00,Goias,Coritiba,0.2894736842105263,0.3157894736842105,-13,-21,46,42
2022-07-30 22:00:00+00:00,Corinthians,Botafogo,0.47368421052631576,0.39473684210526316,8,-2,65,53
2022-07-30 23:30:00+00:00,Flamengo,Atletico Goianiense,0.47368421052631576,0.21052631578947367,21,-18,62,36
2022-07-31 19:00:00+00:00,Atletico Paranaense,Sao Paulo,0.42105263157894735,0.34210526315789475,0,13,58,54
2022-07-31 19:00:00+00:00,Internacional,Atletico-MG,0.5263157894736842,0.39473684210526316,27,8,73,58
2022-07-31 21:00:00+00:00,America Mineiro,Avai,0.39473684210526316,0.23684210526315788,0,-26,53,35
2022-07-31 21:00:00+00:00,Cuiaba,Fortaleza EC,0.2631578947368421,0.39473684210526316,-11,7,41,55
2022-07-31 22:00:00+00:00,RB Bragantino,Juventude,0.2894736842105263,0.07894736842105263,-10,-40,44,22
2022-08-01 23:00:00+00:00,Santos,Fluminense,0.3157894736842105,0.5526315789473685,3,22,47,70
2022-08-06 19:30:00+00:00,Botafogo,Ceara,0.39473684210526316,0.18421052631578946,-2,-7,53,37
2022-08-06 19:30:00+00:00,Juventude,America Mineiro,0.07894736842105263,0.39473684210526316,-40,0,22,53
2022-08-06 22:00:00+00:00,Atletico Goianiense,RB Bragantino,0.21052631578947367,0.2894736842105263,-18,-10,36,44
2022-08-06 22:00:00+00:00,Avai,Corinthians,0.23684210526315788,0.47368421052631576,-26,8,35,65
2022-08-06 23:30:00+00:00,Sao Paulo,Flamengo,0.34210526315789475,0.47368421052631576,13,21,54,62
2022-08-07 19:00:00+00:00,Palmeiras,Goias,0.6052631578947368,0.2894736842105263,39,-13,81,46
2022-08-07 19:00:00+00:00,Fluminense,Cuiaba,0.5526315789473685,0.2631578947368421,22,-11,70,41
2022-08-07 21:00:00+00:00,Fortaleza EC,Internacional,0.39473684210526316,0.5263157894736842,7,27,55,73
2022-08-07 22:00:00+00:00,Atletico-MG,Atletico Paranaense,0.39473684210526316,0.42105263157894735,8,0,58,58
2022-08-08 23:00:00+00:00,Coritiba,Santos,0.3157894736842105,0.3157894736842105,-21,3,42,47
2022-08-13 19:30:00+00:00,Goias,Avai,0.2894736842105263,0.23684210526315788,-13,-26,46,35
2022-08-13 22:00:00+00:00,Corinthians,Palmeiras,0.47368421052631576,0.6052631578947368,8,39,65,81
2022-08-13 23:30:00+00:00,Cuiaba,Juventude,0.2631578947368421,0.07894736842105263,-11,-40,41,22
2022-08-14 00:00:00+00:00,Botafogo,Atletico Goianiense,0.39473684210526316,0.21052631578947367,-2,-18,53,36
2022-08-14 14:00:00+00:00,Coritiba,Atletico-MG,0.3157894736842105,0.39473684210526316,-21,8,42,58
2022-08-14 19:00:00+00:00,Sao Paulo,RB Bragantino,0.34210526315789475,0.2894736842105263,13,-10,54,44
2022-08-14 19:00:00+00:00,Flamengo,Atletico Paranaense,0.47368421052631576,0.42105263157894735,21,0,62,58
2022-08-14 19:00:00+00:00,Ceara,Fortaleza EC,0.18421052631578946,0.39473684210526316,-7,7,37,55
2022-08-14 21:00:00+00:00,America Mineiro,Santos,0.39473684210526316,0.3157894736842105,0,3,53,47
2022-08-14 22:00:00+00:00,Internacional,Fluminense,0.5263157894736842,0.5526315789473685,27,22,73,70
2022-08-20 19:30:00+00:00,Atletico-MG,Goias,0.39473684210526316,0.2894736842105263,8,-13,58,46
2022-08-20 22:00:00+00:00,Fluminense,Coritiba,0.5526315789473685,0.3157894736842105,22,-21,70,42
2022-08-21 14:00:00+00:00,Juventude,Botafogo,0.07894736842105263,0.39473684210526316,-40,-2,22,53
2022-08-21 19:00:00+00:00,Palmeiras,Flamengo,0.6052631578947368,0.47368421052631576,39,21,81,62
2022-08-21 21:00:00+00:00,Atletico Paranaense,America Mineiro,0.42105263157894735,0.39473684210526316,0,0,58,53
2022-08-21 21:00:00+00:00,Atletico Goianiense,Cuiaba,0.21052631578947367,0.2631578947368421,-18,-11,36,41
2022-08-21 21:00:00+00:00,Fortaleza EC,Corinthians,0.39473684210526316,0.47368421052631576,7,8,55,65
2022-08-21 21:00:00+00:00,RB Bragantino,Ceara,0.2894736842105263,0.18421052631578946,-10,-7,44,37
2022-08-21 22:00:00+00:00,Santos,Sao Paulo,0.3157894736842105,0.34210526315789475,3,13,47,54
2022-08-22 23:00:00+00:00,Avai,Internacional,0.23684210526315788,0.5263157894736842,-26,27,35,73
2022-08-27 19:30:00+00:00,Goias,Atletico Goianiense,0.2894736842105263,0.21052631578947367,-13,-18,46,36
2022-08-27 19:30:00+00:00,Coritiba,Avai,0.3157894736842105,0.23684210526315788,-21,-26,42,35
2022-08-27 22:00:00+00:00,Fluminense,Palmeiras,0.5526315789473685,0.6052631578947368,22,39,70,81
2022-08-28 00:00:00+00:00,Ceara,Atletico Paranaense,0.18421052631578946,0.42105263157894735,-7,0,37,58
2022-08-28 19:00:00+00:00,America Mineiro,Atletico-MG,0.39473684210526316,0.39473684210526316,0,8,53,58
2022-08-28 19:00:00+00:00,Sao Paulo,Fortaleza EC,0.34210526315789475,0.39473684210526316,13,7,54,55
2022-08-28 21:00:00+00:00,Botafogo,Flamengo,0.39473684210526316,0.47368421052631576,-2,21,53,62
2022-08-28 21:00:00+00:00,Cuiaba,Santos,0.2631578947368421,0.3157894736842105,-11,3,41,47
2022-08-29 23:00:00+00:00,Internacional,Juventude,0.5263157894736842,0.07894736842105263,27,-40,73,22
2022-08-30 00:30:00+00:00,Corinthians,RB Bragantino,0.47368421052631576,0.2894736842105263,8,-10,65,44
2022-09-03 19:30:00+00:00,Juventude,Avai,0.07894736842105263,0.23684210526315788,-40,-26,22,35
2022-09-03 22:00:00+00:00,RB Bragantino,Palmeiras,0.2894736842105263,0.6052631578947368,-10,39,44,81
2022-09-03 22:00:00+00:00,Atletico Paranaense,Fluminense,0.42105263157894735,0.5526315789473685,0,22,58,70
2022-09-03 23:30:00+00:00,America Mineiro,Coritiba,0.39473684210526316,0.3157894736842105,0,-21,53,42
2022-09-04 14:00:00+00:00,Flamengo,Ceara,0.47368421052631576,0.18421052631578946,21,-7,62,37
2022-09-04 19:00:00+00:00,Corinthians,Internacional,0.47368421052631576,0.5263157894736842,8,27,65,73
2022-09-04 19:00:00+00:00,Fortaleza EC,Botafogo,0.39473684210526316,0.39473684210526316,7,-2,55,53
2022-09-04 21:00:00+00:00,Atletico Goianiense,Atletico-MG,0.21052631578947367,0.39473684210526316,-18,8,36,58
2022-09-04 22:00:00+00:00,Cuiaba,Sao Paulo,0.2631578947368421,0.34210526315789475,-11,13,41,54
2022-09-05 23:00:00+00:00,Santos,Goias,0.3157894736842105,0.2894736842105263,3,-13,47,46
2022-09-07 20:00:00+00:00,Atletico-MG,RB Bragantino,0.39473684210526316,0.2894736842105263,8,-10,58,44
2022-09-10 19:30:00+00:00,Ceara,Santos,0.18421052631578946,0.3157894736842105,-7,3,37,47
2022-09-10 19:30:00+00:00,Internacional,Cuiaba,0.5263157894736842,0.2631578947368421,27,-11,73,41
2022-09-10 22:00:00+00:00,Fluminense,Fortaleza EC,0.5526315789473685,0.39473684210526316,22,7,70,55
2022-09-11 00:00:00+00:00,Palmeiras,Juventude,0.6052631578947368,0.07894736842105263,39,-40,81,22
2022-09-11 14:00:00+00:00,Botafogo,America Mineiro,0.39473684210526316,0.39473684210526316,-2,0,53,53
2022-09-11 14:00:00+00:00,Avai,Atletico Paranaense,0.23684210526315788,0.42105263157894735,-26,0,35,58
2022-09-11 19:00:00+00:00,Sao Paulo,Corinthians,0.34210526315789475,0.47368421052631576,13,8,54,65
2022-09-11 19:00:00+00:00,Coritiba,Atletico Goianiense,0.3157894736842105,0.21052631578947367,-21,-18,42,36
2022-09-11 22:00:00+00:00,Goias,Flamengo,0.2894736842105263,0.47368421052631576,-13,21,46,62
2022-09-17 19:30:00+00:00,Avai,Atletico-MG,0.23684210526315788,0.39473684210526316,-26,8,35,58
2022-09-17 22:00:00+00:00,Botafogo,Coritiba,0.39473684210526316,0.3157894736842105,-2,-21,53,42
2022-09-18 14:00:00+00:00,RB Bragantino,Goias,0.2894736842105263,0.2894736842105263,-10,-13,44,46
2022-09-18 19:00:00+00:00,Flamengo,Fluminense,0.47368421052631576,0.5526315789473685,21,22,62,70
2022-09-18 19:00:00+00:00,Ceara,Sao Paulo,0.18421052631578946,0.34210526315789475,-7,13,37,54
2022-09-18 21:00:00+00:00,Juventude,Fortaleza EC,0.07894736842105263,0.39473684210526316,-40,7,22,55
2022-09-18 21:00:00+00:00,America Mineiro,Corinthians,0.39473684210526316,0.47368421052631576,0,8,53,65
2022-09-18 21:30:00+00:00,Palmeiras,Santos,0.6052631578947368,0.3157894736842105,39,3,81,47
2022-09-18 22:00:00+00:00,Atletico Paranaense,Cuiaba,0.42105263157894735,0.2631578947368421,0,-11,58,41
2022-09-19 23:00:00+00:00,Atletico Goianiense,Internacional,0.21052631578947367,0.5263157894736842,-18,27,36,73
2022-09-25 23:00:00+00:00,Sao Paulo,Avai,0.34210526315789475,0.23684210526315788,13,-26,54,35
2022-09-28 00:00:00+00:00,Santos,Atletico Paranaense,0.3157894736842105,0.42105263157894735,3,0,47,58
2022-09-28 22:00:00+00:00,Fluminense,Juventude,0.5526315789473685,0.07894736842105263,22,-40,70,22
2022-09-28 22:00:00+00:00,Corinthians,Atletico Goianiense,0.47368421052631576,0.21052631578947367,8,-18,65,36
2022-09-28 22:00:00+00:00,Coritiba,Ceara,0.3157894736842105,0.18421052631578946,-21,-7,42,37
2022-09-28 22:00:00+00:00,Fortaleza EC,Flamengo,0.39473684210526316,0.47368421052631576,7,21,55,62
2022-09-29 00:00:00+00:00,Cuiaba,America Mineiro,0.2631578947368421,0.39473684210526316,-11,0,41,53
2022-09-29 00:45:00+00:00,Atletico-MG,Palmeiras,0.39473684210526316,0.6052631578947368,8,39,58,81
2022-09-29 00:45:00+00:00,Goias,Botafogo,0.2894736842105263,0.39473684210526316,-13,-2,46,53
2022-09-29 00:45:00+00:00,Internacional,RB Bragantino,0.5263157894736842,0.2894736842105263,27,-10,73,44
2022-10-01 18:00:00+00:00,Internacional,Santos,0.5263157894736842,0.3157894736842105,27,3,73,47
2022-10-01 18:00:00+00:00,Ceara,America Mineiro,0.18421052631578946,0.39473684210526316,-7,0,37,53
2022-10-01 18:00:00+00:00,Atletico-MG,Fluminense,0.39473684210526316,0.5526315789473685,8,22,58,70
2022-10-01 22:00:00+00:00,Flamengo,RB Bragantino,0.47368421052631576,0.2894736842105263,21,-10,62,44
2022-10-01 22:00:00+00:00,Atletico Paranaense,Juventude,0.42105263157894735,0.07894736842105263,0,-40,58,22
2022-10-01 22:00:00+00:00,Avai,Atletico Goianiense,0.23684210526315788,0.21052631578947367,-26,-18,35,36
2022-10-01 22:00:00+00:00,Goias,Fortaleza EC,0.2894736842105263,0.39473684210526316,-13,7,46,55
2022-10-02 00:00:00+00:00,Corinthians,Cuiaba,0.47368421052631576,0.2631578947368421,8,-11,65,41
2022-10-03 23:00:00+00:00,Botafogo,Palmeiras,0.39473684210526316,0.6052631578947368,-2,39,53,81
2022-10-05 00:30:00+00:00,Juventude,Corinthians,0.07894736842105263,0.47368421052631576,-40,8,22,65
2022-10-05 22:00:00+00:00,RB Bragantino,Cuiaba,0.2894736842105263,0.2631578947368421,-10,-11,44,41
2022-10-05 22:00:00+00:00,Ceara,Goias,0.18421052631578946,0.2894736842105263,-7,-13,37,46
2022-10-05 22:00:00+00:00,Atletico Goianiense,Fluminense,0.21052631578947367,0.5526315789473685,-18,22,36,70
2022-10-05 22:30:00+00:00,Atletico Paranaense,Fortaleza EC,0.42105263157894735,0.39473684210526316,0,7,58,55
2022-10-06 00:30:00+00:00,Flamengo,Internacional,0.47368421052631576,0.5263157894736842,21,27,62,73
2022-10-06 00:30:00+00:00,Santos,Atletico-MG,0.3157894736842105,0.39473684210526316,3,8,47,58
2022-10-06 22:00:00+00:00,Palmeiras,Coritiba,0.6052631578947368,0.3157894736842105,39,-21,81,42
2022-10-06 23:00:00+00:00,America Mineiro,Sao Paulo,0.39473684210526316,0.34210526315789475,0,13,53,54
2022-10-06 23:00:00+00:00,Avai,Botafogo,0.23684210526315788,0.39473684210526316,-26,-2,35,53
2022-10-08 22:00:00+00:00,Cuiaba,Flamengo,0.2631578947368421,0.47368421052631576,-11,21,41,62
2022-10-09 00:00:00+00:00,Corinthians,Atletico Paranaense,0.47368421052631576,0.42105263157894735,8,0,65,58
2022-10-09 14:00:00+00:00,Internacional,Goias,0.5263157894736842,0.2894736842105263,27,-13,73,46
2022-10-09 19:00:00+00:00,Fortaleza EC,Avai,0.39473684210526316,0.23684210526315788,7,-26,55,35
2022-10-09 19:00:00+00:00,Sao Paulo,Botafogo,0.34210526315789475,0.39473684210526316,13,-2,54,53
2022-10-09 21:00:00+00:00,Fluminense,America Mineiro,0.5526315789473685,0.39473684210526316,22,0,70,53
2022-10-09 21:00:00+00:00,Coritiba,RB Bragantino,0.3157894736842105,0.2894736842105263,-21,-10,42,44
2022-10-09 21:00:00+00:00,Atletico-MG,Ceara,0.39473684210526316,0.18421052631578946,8,-7,58,37
2022-10-10 21:30:00+00:00,Atletico Goianiense,Palmeiras,0.21052631578947367,0.6052631578947368,-18,39,36,81
2022-10-10 23:00:00+00:00,Santos,Juventude,0.3157894736842105,0.07894736842105263,3,-40,47,22
2022-10-15 23:30:00+00:00,America Mineiro,Fortaleza EC,0.39473684210526316,0.39473684210526316,0,7,53,55
2022-10-15 23:30:00+00:00,Flamengo,Atletico-MG,0.47368421052631576,0.39473684210526316,21,8,62,58
2022-10-16 19:00:00+00:00,Palmeiras,Sao Paulo,0.6052631578947368,0.34210526315789475,39,13,81,54
2022-10-16 19:00:00+00:00,Ceara,Cuiaba,0.18421052631578946,0.2631578947368421,-7,-11,37,41
2022-10-16 21:00:00+00:00,Juventude,Atletico Goianiense,0.07894736842105263,0.21052631578947367,-40,-18,22,36
2022-10-16 21:00:00+00:00,Botafogo,Internacional,0.39473684210526316,0.5263157894736842,-2,27,53,73
2022-10-16 22:00:00+00:00,Atletico Paranaense,Coritiba,0.42105263157894735,0.3157894736842105,0,-21,58,42
2022-10-16 22:00:00+00:00,Avai,Fluminense,0.23684210526315788,0.5526315789473685,-26,22,35,70
2022-10-17 23:00:00+00:00,RB Bragantino,Santos,0.2894736842105263,0.3157894736842105,-10,3,44,47
2022-10-20 23:00:00+00:00,Sao Paulo,Coritiba,0.34210526315789475,0.3157894736842105,13,-21,54,42
2022-10-22 19:30:00+00:00,RB Bragantino,Atletico Paranaense,0.2894736842105263,0.42105263157894735,-10,0,44,58
2022-10-22 22:00:00+00:00,America Mineiro,Flamengo,0.39473684210526316,0.47368421052631576,0,21,53,62
2022-10-22 22:00:00+00:00,Santos,Corinthians,0.3157894736842105,0.47368421052631576,3,8,47,65
2022-10-23 00:00:00+00:00,Palmeiras,Avai,0.6052631578947368,0.23684210526315788,39,-26,81,35
2022-10-23 19:00:00+00:00,Juventude,Sao Paulo,0.07894736842105263,0.34210526315789475,-40,13,22,54
2022-10-23 19:00:00+00:00,Fluminense,Botafogo,0.5526315789473685,0.39473684210526316,22,-2,70,53
2022-10-23 21:00:00+00:00,Cuiaba,Goias,0.2631578947368421,0.2894736842105263,-11,-13,41,46
2022-10-23 21:00:00+00:00,Atletico Goianiense,Ceara,0.21052631578947367,0.18421052631578946,-18,-7,36,37
2022-10-23 21:00:00+00:00,Coritiba,Internacional,0.3157894736842105,0.5263157894736842,-21,27,42,73
2022-10-24 23:00:00+00:00,Fortaleza EC,Atletico-MG,0.39473684210526316,0.39473684210526316,7,8,55,58
2022-10-26 00:45:00+00:00,Flamengo,Santos,0.47368421052631576,0.3157894736842105,21,3,62,47
2022-10-26 00:45:00+00:00,Atletico Paranaense,Palmeiras,0.42105263157894735,0.6052631578947368,0,39,58,81
2022-10-26 22:30:00+00:00,Botafogo,RB Bragantino,0.39473684210526316,0.2894736842105263,-2,-10,53,44
2022-10-27 00:45:00+00:00,Internacional,Ceara,0.5263157894736842,0.18421052631578946,27,-7,73,37
2022-10-27 00:45:00+00:00,Corinthians,Fluminense,0.47368421052631576,0.5526315789473685,8,22,65,70
2022-10-27 00:45:00+00:00,Goias,America Mineiro,0.2894736842105263,0.39473684210526316,-13,0,46,53
2022-10-27 22:00:00+00:00,Sao Paulo,Atletico Goianiense,0.34210526315789475,0.21052631578947367,13,-18,54,36
2022-10-27 22:00:00+00:00,Fortaleza EC,Coritiba,0.39473684210526316,0.3157894736842105,7,-21,55,42
2022-10-27 22:30:00+00:00,Atletico-MG,Juventude,0.39473684210526316,0.07894736842105263,8,-40,58,22
2022-10-27 23:00:00+00:00,Cuiaba,Avai,0.2631578947368421,0.23684210526315788,-11,-26,41,35
2022-10-29 23:30:00+00:00,Goias,Corinthians,0.2894736842105263,0.47368421052631576,-13,8,46,65
2022-10-31 22:00:00+00:00,Botafogo,Cuiaba,0.39473684210526316,0.2631578947368421,-2,-11,53,41
2022-10-31 23:00:00+00:00,Ceara,Fluminense,0.18421052631578946,0.5526315789473685,-7,22,37,70
